epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114023.136,-8961398.784,-11893924.864,-9985316.864,-9247719.424,1,mfvi,0,10,0.5
5000,-255428.64,-5105839.616,-4737794.048,-7124555.776,-7394621.44,1,mfvi,0,10,0.5
10000,-175353.168,-4328792.576,-4186201.6,-5969064.96,-6820545.024,1,mfvi,0,10,0.5
15000,-463628.192,-3992974.848,-3135886.08,-4900712.448,-4994029.056,1,mfvi,0,10,0.5
20000,-929480.96,-3925245.44,-2278760.704,-3779185.664,-3768067.584,1,mfvi,0,10,0.5
25000,-1265308.672,-3729739.776,-1754295.808,-2754832.896,-2653464.832,1,mfvi,0,10,0.5
30000,-1595384.832,-3602987.008,-1512160.256,-1865673.088,-1769070.976,1,mfvi,0,10,0.5
35000,-1822849.024,-3215189.504,-1228116.992,-1651308.8,-1641788.16,1,mfvi,0,10,0.5
40000,-1705514.496,-2566716.928,-950411.136,-1252894.848,-1099765.632,1,mfvi,0,10,0.5
45000,-1299613.696,-1909677.824,-725760.0,-952922.112,-758500.16,1,mfvi,0,10,0.5
50000,-1119090.176,-1528732.928,-602515.2,-755852.16,-498433.472,1,mfvi,0,10,0.5
55000,-1057546.496,-1337345.28,-520618.048,-561956.864,-373451.072,1,mfvi,0,10,0.5
60000,-1014009.472,-1162175.488,-441208.448,-507349.696,-259036.816,1,mfvi,0,10,0.5
65000,-713578.112,-811882.624,-310019.744,-347642.112,-181616.08,1,mfvi,0,10,0.5
70000,-452086.112,-522294.592,-200324.992,-287171.136,-125897.072,1,mfvi,0,10,0.5
75000,-340164.256,-383580.096,-153157.072,-194263.712,-97090.752,1,mfvi,0,10,0.5
80000,-224784.032,-240239.088,-96323.4,-158330.064,-68480.328,1,mfvi,0,10,0.5
85000,-76873.168,-89308.488,-40571.036,-103971.272,-48935.664,1,mfvi,0,10,0.5
90000,-20699.866,-31541.592,-18760.952,-84927.696,-42283.484,1,mfvi,0,10,0.5
95000,-5101.055,-11622.097,-10649.625,-46486.716,-31234.054,1,mfvi,0,10,0.5
100000,-759.6899375,-4692.888,-7231.5315,-41090.376,-28824.886,1,mfvi,0,10,0.5
105000,-1509.518625,-2381.843,-3191.2875,-23158.268,-16323.119,1,mfvi,0,10,0.5
110000,-3196.6845,-2893.66175,-1758.45675,-11522.75,-8911.824,1,mfvi,0,10,0.5
115000,-1834.25725,-1421.97125,-476.34715625,-4084.2015,-2983.56875,1,mfvi,0,10,0.5
120000,-262.91171875,-279.8724375,-83.101234375,-535.629,-309.074,1,mfvi,0,10,0.5
125000,-1.7314814453125,-1.8136063232421875,-3.608855224609375,-49.59943359375,-63.2720078125,1,mfvi,0,10,0.5
130000,-42.398859375,-37.89190625,-16.0765703125,-32.349396484375,-27.356048828125,1,mfvi,0,10,0.5
135000,-59.9014765625,-55.1992578125,-24.887404296875,-24.545666015625,-25.787388671875,1,mfvi,0,10,0.5
140000,-59.90349609375,-54.8064765625,-24.855076171875,-24.7178046875,-26.0991953125,1,mfvi,0,10,0.5
145000,-59.8466328125,-55.14730078125,-24.8429921875,-24.732794921875,-26.11239453125,1,mfvi,0,10,0.5
150000,-60.6145625,-55.85713671875,-24.9717734375,-24.881017578125,-26.26266796875,1,mfvi,0,10,0.5
155000,-60.13851953125,-55.7069921875,-24.9477734375,-24.82503515625,-26.1251953125,1,mfvi,0,10,0.5
160000,-59.7468984375,-55.2247734375,-24.8187421875,-24.753142578125,-26.1266796875,1,mfvi,0,10,0.5
165000,-59.732359375,-54.90132421875,-24.794466796875,-24.71592578125,-26.1166015625,1,mfvi,0,10,0.5
170000,-60.0229296875,-55.65705859375,-24.878111328125,-24.755697265625,-26.151638671875,1,mfvi,0,10,0.5
175000,-59.3028203125,-54.6629453125,-24.858251953125,-24.73201953125,-26.1046171875,1,mfvi,0,10,0.5
180000,-60.049578125,-55.59798828125,-24.801015625,-24.66815234375,-26.16467578125,1,mfvi,0,10,0.5
185000,-59.31625,-54.49930078125,-24.74412890625,-24.773630859375,-26.1145078125,1,mfvi,0,10,0.5
190000,-59.796890625,-55.2645,-24.85940625,-24.78033984375,-26.14889453125,1,mfvi,0,10,0.5
195000,-60.593734375,-55.132171875,-24.85008203125,-24.849427734375,-26.18358203125,1,mfvi,0,10,0.5
200000,-60.276890625,-54.9598203125,-24.9213203125,-24.7194921875,-26.161763671875,1,mfvi,0,10,0.5
